"Date & Time",Temperature,Humidity,PM1.0,PM2.5,PM10
"2023-12-24 00:00:00.0000",12.42,84.61,1.62981069087982,5.01412343978882,9.71081733703613
"2023-12-24 00:09:47.0000",,,,,
"2023-12-24 00:10:00.0000",12.63,84.59,0.544744551181793,1.97597253322601,7.39418315887451
"2023-12-24 00:20:00.0000",12.88,83.37,0.69090348482132,2.44411277770996,5.78358602523804
"2023-12-24 00:26:56.0000",,,,,
"2023-12-24 00:30:00.0000",13.1,80.78,0.441118627786636,1.33700549602509,3.80907154083252
"2023-12-24 00:40:00.0000",13.21,82.53,0.476574301719666,2.2349226474762,8.00271701812744
"2023-12-24 00:44:26.0000",,,,,
"2023-12-24 00:50:00.0000",13.36,81.03,0.44001641869545,2.13937306404114,5.78956413269043
"2023-12-24 01:00:00.0000",13.44,81.4,0.485990703105927,1.96296632289886,4.65435934066772
"2023-12-24 01:01:55.0000",,,,,
"2023-12-24 01:10:00.0000",13.6,80.14,0.493485897779465,2.43398666381836,6.23920392990112
"2023-12-24 01:19:40.0000",,,,,
"2023-12-24 01:20:00.0000",13.68,80.15,0.417394071817398,1.8523530960083,6.28381204605103
"2023-12-24 01:30:00.0000",13.72,79.21,0.279824107885361,0.971600949764252,3.87774252891541
"2023-12-24 01:36:55.0000",,,,,
"2023-12-24 01:40:00.0000",13.77,78.16,0.490983158349991,1.9899754524231,5.05569267272949
"2023-12-24 01:50:00.0000",13.81,79.68,0.468814074993134,1.90918684005737,4.48357057571411
"2023-12-24 01:54:25.0000",,,,,
"2023-12-24 02:00:00.0000",13.76,78.75,0.623317360877991,2.83867788314819,8.36959457397461
"2023-12-24 02:10:00.0000",13.67,79.92,0.506200015544891,2.00883316993713,6.05778360366821
"2023-12-24 02:11:54.0000",,,,,
"2023-12-24 02:20:00.0000",13.72,79.63,0.400806814432144,1.80842912197113,5.93526172637939
"2023-12-24 02:29:39.0000",,,,,
"2023-12-24 02:30:00.0000",13.69,80.21,0.381178557872772,1.47251749038696,4.79706525802612
"2023-12-24 02:40:00.0000",13.75,78.96,0.542728066444397,1.78800272941589,8.41576862335205
"2023-12-24 02:46:53.0000",,,,,
"2023-12-24 02:50:00.0000",13.79,77.69,0.321718484163284,1.5265519618988,7.07220506668091
"2023-12-24 03:00:00.0000",13.8,78.84,0.436647534370422,1.59203934669495,5.07509231567383
"2023-12-24 03:04:23.0000",,,,,
"2023-12-24 03:10:00.0000",13.89,77.84,0.375912100076675,1.59643566608429,5.17183542251587
"2023-12-24 03:20:00.0000",13.84,79.01,0.322756737470627,1.33086717128754,3.86921262741089
"2023-12-24 03:21:57.0000",,,,,
"2023-12-24 03:30:00.0000",13.87,78.26,0.376557171344757,1.29827201366425,3.84843325614929
"2023-12-24 03:39:42.0000",,,,,
"2023-12-24 03:40:00.0000",13.61,78.3,0.503925204277039,1.78590655326843,5.74566507339478
"2023-12-24 03:50:00.0000",13.38,79.39,0.490319460630417,1.60963904857635,5.67445802688599
"2023-12-24 03:56:57.0000",,,,,
"2023-12-24 04:00:00.0000",13.63,77.6,0.312225192785263,1.26067793369293,3.67030620574951
"2023-12-24 04:10:00.0000",14.12,78.16,0.299869418144226,1.03277969360352,3.33597040176392
"2023-12-24 04:14:26.0000",,,,,
"2023-12-24 04:20:00.0000",14.48,76.24,0.334201127290726,1.32558751106262,3.7994441986084
"2023-12-24 04:30:00.0000",14.76,76.18,0.214699968695641,0.527262568473816,4.46524429321289
"2023-12-24 04:31:56.0000",,,,,
"2023-12-24 04:40:00.0000",14.9,74.9,0.259886354207993,0.980908691883087,3.35740113258362
"2023-12-24 04:50:00.0000",14.91,75.39,0.480942577123642,2.05803894996643,5.04253196716309
"2023-12-25 09:40:00.0000",10.08,76.98,1.85007750988007,7.47092151641846,13.9963884353638
"2023-12-25 09:41:48.0000",,,,,
"2023-12-25 09:50:00.0000",10.19,75.91,1.86674630641937,8.04296016693115,22.9535293579102
"2023-12-25 09:59:26.0000",,,,,
"2023-12-25 10:00:00.0000",10.11,76.47,1.88608837127686,7.85456275939941,17.2204513549805
"2023-12-25 10:10:00.0000",10.15,76.03,2.05025959014893,8.47323703765869,21.2188587188721
"2023-12-25 10:16:46.0000",,,,,
"2023-12-25 10:20:00.0000",10.14,74.77,1.92802762985229,8.0487003326416,23.3309326171875
"2023-12-25 10:29:34.0000",,,,,
"2023-12-25 10:30:00.0000",10.12,76.19,1.92173421382904,8.35393333435059,16.8455181121826
"2023-12-25 10:34:15.0000",,,,,
"2023-12-25 10:40:00.0000",10.28,74.6,2.20904159545898,9.59862041473389,28.456974029541
"2023-12-25 10:50:00.0000",10.36,75.33,2.13732075691223,8.69004917144775,19.1671466827393
"2023-12-25 10:51:45.0000",,,,,
"2023-12-25 11:00:00.0000",10.47,74.68,2.05436038970947,8.55433559417725,20.0437068939209
"2023-12-25 11:09:30.0000",,,,,
"2023-12-25 11:10:00.0000",10.53,74.6,2.1935555934906,9.60683917999268,28.2910194396973
"2023-12-25 11:20:00.0000",10.48,74.55,2.24159026145935,7.83575868606567,14.7854976654053
"2023-12-25 11:26:44.0000",,,,,
"2023-12-25 11:30:00.0000",10.57,73,2.23617720603943,9.89729595184326,22.9249362945557
"2023-12-25 11:40:00.0000",10.58,75.17,2.00204277038574,8.83180809020996,21.2901649475098
"2023-12-28 12:20:00.0000",15.11,74.46,0.996550381183624,2.33588671684265,4.57243824005127
"2023-12-28 12:21:20.0000",,,,,
"2023-12-28 12:30:00.0000",16.99,69.45,1.14518702030182,2.68777513504028,7.77697563171387
"2023-12-28 12:39:04.0000",,,,,
"2023-12-28 12:40:00.0000",17.98,69.64,1.10323977470398,2.26852893829346,4.61141538619995
"2023-12-28 12:50:00.0000",18.8,67.46,1.0760406255722,2.15977692604065,4.27009153366089
"2023-12-28 12:56:18.0000",,,,,
"2023-12-28 13:00:00.0000",19.48,64.62,1.0842205286026,1.85481739044189,3.88559055328369
"2023-12-28 13:10:00.0000",20.02,64.65,0.835655570030212,1.5600893497467,3.60899567604065
"2023-12-28 13:13:48.0000",,,,,
"2023-12-28 14:59:06.0000",,,,,
"2023-12-28 15:00:00.0000",20.12,61.59,0.968124032020569,2.08198308944702,4.38400220870972
"2023-12-28 15:10:00.0000",20.47,58.5,0.853996753692627,1.69650149345398,4.13077926635742
"2023-12-28 15:16:15.0000",,,,,
"2023-12-28 15:20:00.0000",,0,0,,
"2023-12-28 15:33:45.0000",,,,,
"2023-12-28 15:50:00.0000",20.66,44.93,0.940210938453674,1.92550218105316,4.76860427856445
"2023-12-28 15:51:14.0000",,,,,
"2023-12-28 16:00:00.0000",20.9,43.31,0.939993619918823,1.83686697483063,8.2301197052002
"2023-12-28 16:09:00.0000",,,,,
"2023-12-28 16:10:00.0000",20.86,42.71,0.917908847332001,1.8120254278183,3.95016169548035
"2023-12-28 16:20:00.0000",20.95,42.18,0.955073177814484,1.76596093177795,6.47355270385742
"2023-12-28 16:26:14.0000",,,,,
"2023-12-28 16:30:00.0000",20.96,41.36,1.08430159091949,2.19626665115356,5.00363779067993
"2023-12-28 16:40:00.0000",20.88,41.59,0.977910161018372,2.07924056053162,4.28578042984009
"2023-12-28 16:43:43.0000",,,,,
"2023-12-28 16:50:00.0000",20.79,41.47,1.068718791008,2.51998734474182,7.81292724609375
"2023-12-28 17:00:00.0000",20.64,42.01,1.02003109455109,2.10072731971741,4.4639458656311
"2023-12-28 17:01:13.0000",,,,,
"2023-12-28 17:10:00.0000",20.66,41.51,1.03880345821381,2.33243632316589,4.56097936630249
"2023-12-28 17:19:03.0000",,,,,
"2023-12-28 17:20:00.0000",20.69,42.95,1.08592522144318,2.23751258850098,4.88394165039062
"2023-12-28 17:30:00.0000",20.86,41.57,1.13814747333527,2.08041143417358,4.15686130523682
"2023-12-28 17:40:00.0000",21.21,34.04,1.26857054233551,2.76019597053528,5.27729082107544
"2023-12-28 17:50:00.0000",21.28,41.4,1.25065624713898,2.65914011001587,4.93623113632202
"2023-12-28 17:53:47.0000",,,,,
"2023-12-28 18:00:00.0000",20.96,40.29,1.12465465068817,2.2843382358551,4.51591730117798
"2023-12-28 18:10:00.0000",20.73,41.07,1.08858931064606,2.03074288368225,4.10170602798462
"2023-12-28 18:11:16.0000",,,,,
"2023-12-28 18:20:00.0000",20.82,40.7,1.15675675868988,2.03910303115845,5.32969045639038
"2023-12-28 18:29:01.0000",,,,,
"2023-12-28 18:30:00.0000",20.79,40.94,1.17701864242554,2.50264573097229,6.26642370223999
"2023-12-28 18:40:00.0000",20.77,40.7,1.12295699119568,2.25204706192017,8.56340789794922
"2023-12-28 18:46:15.0000",,,,,
"2023-12-28 18:50:00.0000",20.65,40.07,1.25677454471588,2.50706791877747,7.30243587493896
"2023-12-28 19:00:00.0000",20.67,41.21,1.27070701122284,2.6924786567688,5.18786478042603
"2023-12-28 19:03:45.0000",,,,,
